Date	TimeOfDay	Type	SubType	Distance	DistanceUnit	Duration	Weight	WeightUnit	RestHR	AvgHR	MaxHR	Sleep	Calories	Quality	Effort	Weather	Temperature	TempUnit	Notes	Course	CourseSurface	CourseNotes	ShoeMake	ShoeModel	Size	System	ShoeSerial	ShoePrice	OverallPlace	FieldSize	GroupMinAge	GroupMaxAge	GroupPlace	GroupSize	GenderPlace	GenderSize	
2007-11-02	12:30	Run	Easy	11.00	Kilometer	0:0:00	66.0	kg											Pre-lunch. OK route, too busy until first turnoff. Good standard lunchtime option?<br>R Ankle making presence known. No awareness of shin issues. Legs tired from last night.	KB-braid long loop	Asphalt,Track		New Balance	767	11.00	UK	#3/red									
2007-11-03	10:00	Run	Easy	14.00	Kilometer	0:0:00	66.0	kg											RR. Morning!	Canal/wol			New Balance	767			#5/blue									
2007-11-04	10:00	Weights	0				67.0	kg																												
2007-11-04	11:30	Run	Long	23.00	Kilometer	0:0:00	66.0	kg												Canal/wol - balerno			New Balance	767	11.00	UK	#4/blue									
2007-11-06		Run	Easy	8.00	Kilometer	0:0:00	67.0	kg											s+ccw+cw+l	braids	Asphalt,Trail		New Balance	767	11.00	UK	#4/blue									
2007-11-07		Weights	0				66.0	kg																												
2007-11-07	15:00	Run	Easy	16.00	Kilometer	0:0:00	66.0	kg												Canal/wol			New Balance	767			#5/blue									
2007-11-08	18:00	Run	Easy	16.00	Kilometer	0:0:00	66.0	kg												KB-Little France-Duddingston-Innocent	Asphalt	8km one-way *not* using innocent cycle path, but ending at the end of the innocent tunnel	New Balance	767	11.00	UK	#4/blue									
2007-11-09		Weights	0				66.0	kg																												
2007-11-09	19:00	Run	Easy	5.00	Kilometer	0:24:30	65.6	kg											3% incline. Burst at 17km/h, mostly 12,13.	Treadmill	Treadmill		New Balance	767	11.00	UK	#3/red									
2007-11-10	14:00	Run	Easy	4.00	Kilometer	0:0:00	66.0	kg											w/u + w/d	KB-field-braid gc	Asphalt,Trail		New Balance	RX Terrain												
2007-11-10	14:30	Run	Race	9.20	Kilometer	0:39:22	66.0	kg								Overcast,Windy	10	C					New Balance	RX Terrain												
2007-11-11		Run	Long	17.20	Kilometer	0:0:00	66.0	kg												Braids - Swanston	Asphalt,Track,Trail	Farm path, "braid loop" plus out over "Stevenson's road to Swanston and the Pentlands" (Cockmylane) and a loop around the driving range at Swanston.	New Balance	767			#5/blue									
2007-11-12		Weights	0				66.0	kg																												
2007-11-13		Run	Easy	8.00	Kilometer	0:0:00	66.0	kg												braids	Asphalt,Trail		New Balance	767	11.00	UK	#3/red									
2007-11-14		Run	Easy	10.00	Kilometer	0:0:00	66.0	kg												KB-meadows road loop			New Balance	767			#5/blue									
2007-11-15		Run	Easy	16.00	Kilometer	0:0:00	66.0	kg												Canal/wol			New Balance	767	11.00	UK	#3/red									
2007-11-15	9:00	Weights	0				66.0	kg																												
2007-11-16		Run	Easy	11.00	Kilometer	0:0:00	66.0	kg												KB-braid long loop	Asphalt,Track		New Balance	767	11.00	UK	#4/blue									
2007-11-17	21:00	Run	Easy	13.70	Kilometer	0:0:00	66.0	kg												KB-L.France-Duddingstone-around AS-Meadows	Asphalt		New Balance	767			#5/blue									
2007-11-20		Weights	0				65.0	kg																												
2007-11-20		Run	Easy	10.00	Kilometer	0:0:00	65.0	kg												KB-meadows road loop			New Balance	767	11.00	UK	#4/blue									
2007-11-21	19:30	Run	Easy	14.00	Kilometer	0:0:00	65.0	kg								Rain			Stopped for a cup of tea. Experienced sustained pain in right ankle, muscles to the front and front-inside. No pain on toe-striking. Hoping it clears up without time off, taking it easy.	liz	Asphalt		New Balance	767			#5/blue									
2007-11-22		Run	Easy	10.00	Kilometer	0:0:00	65.0	kg								Sunny	2	C	No right ankle pain whatsoever, in contrast to yesterday's horrible run. Experiencing slight knee pain. After a blah-y afternoon, cold run felt great.	KB-meadows road loop			New Balance	767	11.00	UK	#4/blue									
2007-11-23	21:00	Run	Easy	16.50	Kilometer	0:0:00	65.0	kg								Sunny,Windy	-1	C		H-KB-LF-Dudd'n-AS-Meadows-H			New Balance	767			#5/blue									
2007-11-24		Run	Easy	7.00	Kilometer	0:0:00	65.0	kg												braids	Asphalt,Trail		New Balance	767	11.00	UK	#4/blue									
2007-11-25		Run	Long	23.00	Kilometer	0:0:00	65.0	kg												Canal/wol - balerno			New Balance	767	11.00	UK	#4/blue									
2007-11-27	16:45	Run	Easy	18.40	Kilometer	0:0:00	65.0	kg												KB-LF-Dudds-Mbank-Dudds-return			New Balance	767	11.00	UK	#3/red									
2007-11-28		Run	Easy	9.00	Kilometer	0:0:00	65.0	kg												braids	Asphalt,Trail		New Balance	767	11.00	UK	#4/blue									
2007-11-29		Run	Easy	10.00	Kilometer	0:0:00	65.0	kg												KB-meadows road loop			New Balance	767			#5/blue									
2007-12-01		Run	Easy	17.20	Kilometer	0:0:00	65.0	kg												Braids - Swanston	Asphalt,Track,Trail	Farm path, "braid loop" plus out over "Stevenson's road to Swanston and the Pentlands" (Cockmylane) and a loop around the driving range at Swanston.	New Balance	767			#5/blue									
2007-12-02	14:30	Run	Long	26.50	Kilometer	2:10:45	65.0	kg								Sunny	5	C		Canal/wol - balerno +allot.	Asphalt,Track		New Balance	767			#5/blue									
2007-12-04		Run	Easy	11.00	Kilometer	0:0:00	65.0	kg												KB-braid long loop	Asphalt,Track		New Balance	767	11.00	UK	#3/red									
2007-12-06		Run	Easy	16.50	Kilometer	0:0:00	65.0	kg												H-KB-LF-Dudd'n-AS-Meadows-H			New Balance	767	11.00	UK	#4/blue									
2007-12-25		Run	Easy	7.00	Kilometer	0:0:00	66.0	kg												Auchterarder			New Balance	767			#5/blue									
2007-12-26		Run	Easy	13.85	Kilometer	1:06:51	66.0	kg		167	185									Auchterarder			New Balance	767			#5/blue									
2007-12-27		Run	Easy	7.14	Kilometer	0:38:06	66.0	kg		156	170									Auchterarder			New Balance	767			#5/blue									
2008-01-03		Weights	0				66.0	kg											First gym back after a long time...																	
2008-01-03	17:00	Run	Easy	11.50	Kilometer	0:0:00	66.0	kg								Snow	1	C	loop+to gym. Snowing and slush/crunchy snow underfoot	KB-meadows road loop			New Balance	767	11.00	UK	#4/blue									
2008-01-07		Weights	0				67.0	kg																												
2008-01-10		Weights	0				66.0	kg																												
2008-01-14		Weights	0				66.0	kg																												
2008-01-14		Elliptical	Default	0.00		0:10:00	67.0	kg																												
2008-01-14		Run	Easy	8.00	Kilometer	0:0:00	66.0	kg								Rain	5	C	1 braid loop, braidburn park and to gym. Legs tired, sore pec, high hr....	braids	Asphalt,Trail		New Balance	767	11.00	UK	#4/blue									
2008-01-15		Run	Easy	15.00	Kilometer	1:15:29	67.0	kg		165	176					Rain			To ring road. GPS 14.85km missing initial bit, went down street until reading=15k...	Canal/wol			New Balance	767			#5/blue									
2008-01-16		Run	Easy	8.00	Kilometer	0:0:00	67.0	kg								Sunny				braids	Asphalt,Trail		New Balance	767	11.00	UK	#4/blue									
2008-01-17	19:00	Run	Easy	10.20	Kilometer	0:54:07	67.0	kg		157	171					Sunny	1	C	GPS reads 10.24km, satellite lock around M&S...	KB-meadows road loop			New Balance	767			#5/blue									
2008-02-27		Run	Easy	17.00	Kilometer	0:0:00	68.0	kg								Sunny				Canal/wol			New Balance	767			#5/blue									
2008-03-02	11:00	Run	Race	13.10	Mile	1:38:00	68.0	kg												Meadows (half) Marathon	Asphalt		New Balance	767	11.00	UK	#4/blue									
2008-03-06	16:00	Run	Easy	7.00	Kilometer	0:0:00	69.0	kg								Windy	10	C	Right calf tight from start, left upper quad weak/sore after a while. Throat constricted particularly at start.	braids	Asphalt,Trail		New Balance	767			#5/blue									
2008-04-17	19:15	Run	Easy	4.50	Kilometer	0:0:00	71.0	kg								Overcast	6	C	1 loop. Some stopping. 	braids	Asphalt,Trail		New Balance	767	11.00	UK	#4/blue									
2008-04-28	19:00	Run	Easy	6.00	Kilometer	0:0:00	71.0	kg											run gym-home, 1 ccw braid loop. Walked up from bridge to path below steps. Feel so unfit! But good fun.	braids	Asphalt,Trail		New Balance	767			#5/blue									
2008-05-05		Run	Easy	10.00	Kilometer	0:0:00	70.0	kg								Sunny	17	C	Hot. Unfit, stops for being out of breath and hot&sweaty itching, some walking. Magnificent day though.	Craiglockart hill - wol	Asphalt,Track,Trail,Grass		New Balance	767	11.00	UK	#4/blue									
2008-05-14		Run	Easy	1.00	Mile	0:0:00	70.0	kg												warmup etc.			New Balance	767	11.00	UK	#4/blue									
2008-05-14		Run	Race	2.00	Mile	0:12:36	70.0	kg								Sunny			Even splits, maybe a little negative. Took first lap easy, pushed to maintain pace in 2nd half. was overtaking, managed sprint finish. Hot.	Meadows race	Asphalt	Sri Chinmoy self-transcendence summer race series, Meadows 5km etc.	New Balance	767	11.00	UK	#4/blue		40	70						
2008-05-21	19:00	Run	Easy	2.75	Mile	0:0:00	69.0	kg											Gym-meadows, 1 warmup lap, run home.	warmup etc.			New Balance	767	11.00	UK	#4/blue									
2008-05-21	19:00	Run	Race	2.00	Mile	0:12:30	69.0	kg								Windy,PartlyCloudy			As 6:05 + 6:25 !!<br><br>Breathing problems. Down to one breath/step for large bits of last lap, still hard to get air, asthmatic. First lap faster than last week, unfortunately it wasn't a mile race!	Meadows race	Asphalt	Sri Chinmoy self-transcendence summer race series, Meadows 5km etc.	New Balance	767	11.00	UK	#4/blue		36	65						
2011-03-21		Run	Default	6.00	Kilometer	0:0:00														Arthur's seat lunchtime	Asphalt															
2011-03-23		Run	Default	6.00	Kilometer	0:0:00														Arthur's seat lunchtime	Asphalt															
2011-03-25		Run	Default	6.40	Mile	0:0:00														Work-Arthur's Seat-Home																
2011-03-27	14:05	Run	Default	12.21	Kilometer	1:06:56.74										Sunny																				
2011-03-28		Run	Default	4.00	Kilometer	0:20:00														Treadmill	Treadmill															
2011-04-01		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-04-03	12:57	Run	Long	20.30	Kilometer	1:47:07.47														Water of leith																
2011-04-04		Run	Easy	5.30	Kilometer	0:0:00										Sunny			Left ankle sore @ front both sides during/after	Work-home via wol	Asphalt,Concrete															
2011-04-07		Run	Easy	7.00	Kilometer	0:0:00														Arthur's seat lunchtime	Asphalt															
2011-04-08		Run	Default	9.60	Kilometer	0:0:00										Sunny				Home via portabello	Asphalt															
2011-04-11		Run	Easy	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-04-12	12:21	Run	Tempo	6.50	Kilometer	0:30:31.80										Sunny,Rain,Windy																				
2011-04-14	17:39	Run	Easy	16.80	Kilometer	0:0:00													Slowish particularly return, ankles feeling a bit worked, few breaks.																	
2011-04-17	13:08	Run	Long	20.01	Kilometer	1:39:43.41										Sunny			Hot day, out overly fast, stopped cramond / bridge / few walk breaks on leg back.<br>Cooldown walk asda-home.<br>Should have had water!																	
2011-04-19		Run	Easy	6.50	Kilometer	0:0:00	71.0	kg								Sunny			Easy, legs tired but eased up, right knee feeling off. Hill still felt hard.	Arthur's seat Lunchtime ascent	Asphalt,Concrete															
2011-04-21		Run	Tempo	6.50	Kilometer	0:0:00														Arthur's seat Lunchtime ascent	Asphalt,Concrete															
2011-04-24	15:38	Run	Long	21.00	Kilometer	1:52:24.24	71.0	kg								Sunny			Slow (not easy), legs felt better towards end with a bit more effort.																	
2011-04-26		Run	Default	5.00	Kilometer	0:0:00													Slow death march run - side of left knee sore (top of left calf)	lunchtime pond	Asphalt,Concrete															
2011-05-03		Run	Default	6.50	Kilometer	0:0:00													Decent, not too hard, felt ok	Arthur's seat Lunchtime ascent	Asphalt,Concrete															
2011-05-06		Run	Tempo	5.30	Kilometer	0:0:00													Nice hard run home	Work-home via wol	Asphalt,Concrete															
2011-05-10	18:45	Run	Tempo	8.50	Kilometer	0:38:03.96	71.0	kg								Sunny			Hard run on the waterfront, eased off but went out really hard, legs feel good, strong thighs maybe weak ankles. Cardio feels tough.																	
2011-05-13	18:04	Run	Default	12.72	Kilometer	1:01:57.62	71.0	kg								Rain,PartlyCloudy			Nice run home, tiring a bit later, legs feel good.	Home via portabello	Asphalt															
2011-05-15	16:19	Run	Default	10.40	Kilometer	0:49:16.72	71.0	kg								Overcast,Windy			Meant to be easy, decent pace in the end, windy, fairly warm though.																	
2011-05-19		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-05-22	10:00	Run	Race	12.90	Kilometer	0:57:34	71.0	kg								Sunny,Rain				Edinburgh marathon relay leg 1																
2011-05-25	18:14	Run	Default	11.65	Kilometer	0:57:33.14	71.0	kg																												
2011-05-26		Run	Default	6.50	Kilometer	0:0:00													Nice, not too hard but good pace. 	Arthur's seat Lunchtime ascent	Asphalt,Concrete															
2011-05-28	9:32	Run	Easy	8.00	Kilometer	0:40:00	71.0	kg												Back from end of portobello promenade	Asphalt															
2011-05-28	9:32	Run	Race	5.00	Kilometer	0:19:38	71.0	kg								Windy			Fast out, slow & hard back with strong headwind.	Silverknowes ParkRun 5k									21	211						
2011-05-30	18:32	Run	Default	10.03	Kilometer	0:48:12.21	70.0	kg												Water of leith																
2011-06-01	17:51	Run	Easy	17.20	Kilometer	1:31:07.35	70.0	kg								Windy			Pack, ran with Duncan, then windy down the waterfront by western harbor	Home via portabello	Asphalt															
2011-06-05	22:14	Run	Easy	8.70	Kilometer	0:44:05.47	70.0	kg											Nice night, twilight & tide out. Dinner not quite settled!																	
2011-06-08	18:12	Run	Default	12.50	Kilometer	1:00:50.84	70.0	kg								Rain			Rainy + pack.<br>Home via wol then along waterfront in the rain - thunder!, skies opened up towards end.	Work-home via wol	Asphalt,Concrete															
2011-06-09	17:52	Run	Default	10.10	Kilometer	0:53:54.08	70.0	kg								Sunny			Around arthur's seat anti-clockwise, long slog up, lovely day, back down easter road.	Work-Arthur's Seat-Home																
2011-06-13		Run	Easy	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-06-15	5:17	Run	Easy	10.89	Kilometer	1:00:35.72	70.0	kg												Copenhagen city centre																
2011-06-20		Run	Default	2.20	Kilometer	0:0:00													13.5,1% feeling easy, threw in 1m @16	Treadmill	Treadmill															
2011-06-20		Run	Default	5.30	Kilometer	0:0:00													Home from gym via usual work-wol route, with full stuffed bag.	Work-home via wol	Asphalt,Concrete															
2011-07-04		Run	Default	6.50	Kilometer	0:0:00													Hard effort up the hill, jogging back felt wiped.	Arthur's seat Lunchtime ascent	Asphalt,Concrete															
2011-07-05		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-07-07		Run	Default	11.55	Kilometer	0:0:00													Slow/easy with Duncan/Partha	Work-cw arthur's seat loop-home via lochend rd	Asphalt,Treadmill															
2011-07-11		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-07-13		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-07-17	15:08	Run	Long	16.59	Kilometer	1:25:00.35	70.0	kg								Sunny																				
2011-07-18		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-07-19		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-08-15		Run	Default	5.30	Kilometer	0:0:00	70.0	kg												Work-home via wol	Asphalt,Concrete															
2011-08-19		Run	Easy	9.60	Kilometer	0:0:00														Home via portabello	Asphalt															
2011-08-22		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-08-23		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt															
2011-08-25		Run	Default	11.55	Kilometer	0:0:00														Work-cw arthur's seat loop-home via lochend rd	Asphalt,Treadmill															
2011-08-26		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-08-30		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt															
2011-08-31		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-09-01		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-09-04	15:41	Run	Long	16.66	Kilometer	1:22:54.39	70.0	kg								Sunny																				
2011-09-05		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-09-06		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-09-07		Run	Default	5.30	Kilometer	0:0:00										Rain			Skies opened shortly after leaving work...soaked to the bone	Work-home via wol	Asphalt,Concrete															
2011-09-09	17:45	Run	Long	17.26	Kilometer	1:36:48.28	70.0	kg								PartlyCloudy																				
2011-09-11	16:24	Run	Long	16.76	Kilometer	1:20:13.82	70.0	kg								Overcast,Rain			Threatened to rain but never opened up, nice and cooling.<br>Was going for shorter run but decided to extend since there was time - finished feeling strong.	Cramond																
2011-09-13		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt															
2011-09-14		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-09-16	18:06	Run	Default	9.30	Kilometer	0:46:34.26	67.0	kg								Rain			Light rain, light bag.	Home via portabello	Asphalt															
2011-09-17	9:32	Run	Race	5.00	Kilometer	0:19:30.89	67.0	kg												Silverknowes ParkRun 5k																
2011-09-17	9:58	Run	Default	8.00	Kilometer	0:41:22.52	67.0	kg								Sunny																				
2011-09-18	16:03	Run	Long	16.55	Kilometer	1:20:11.72	67.0	kg											Felt strong finish, ankle maybe not 100%																	
2011-09-20		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-09-22		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt															
2011-09-23		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-09-26		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt															
2011-09-28	18:14	Run	Default	10.01	Kilometer	0:51:53.04	67.0	kg																												
2011-09-29		Run	Default	11.55	Kilometer	0:0:00														Work-cw arthur's seat loop-home via lochend rd	Asphalt,Treadmill															
2011-10-04		Run	Default	5.30	Kilometer	0:0:00										Overcast				Work-home via wol	Asphalt,Concrete															
2011-10-05		Run	Default	9.60	Kilometer	0:0:00										Windy				Home via portabello	Asphalt															
2011-10-06		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2011-10-09	15:16	Run	Long	22.08	Kilometer	1:45:07.23	67.0	kg								Overcast,Windy	15	C	Headwind out/tailwind back. Not too hot but still super sweaty hot. Nice string finish.																	
2011-10-10		Run	Default	5.30	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
